time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1983-08-23T12:12:17.010Z,24.554,95.128,125.2,5.1,mb,,,,1,us,usp0001xw6,2016-11-09T23:19:00.749Z,"Myanmar",earthquake,,,,61,reviewed,us,us
1983-07-31T14:39:57.480Z,30.468,96.724,33,5.2,mb,,,,1,us,usp0001x8a,2014-11-07T00:33:31.703Z,"eastern Xizang",earthquake,,,,6,reviewed,us,us
1983-06-15T06:05:55.160Z,34.226,92.944,33,5.2,ms,,,,1.1,us,usp0001w3z,2014-11-07T00:33:19.375Z,"southern Qinghai, China",earthquake,,,,1,reviewed,us,us
1983-05-31T21:05:45.480Z,34.534,79.734,46.8,5,mb,,,,1,us,usp0001vu5,2016-11-09T22:39:05.755Z,"Kashmir-Xizang border region",earthquake,,5.9,,32,reviewed,us,us
1983-05-10T19:05:19.440Z,36.476,70.13,218.3,5.1,mb,,,,1,us,usp0001v7s,2014-11-07T00:33:09.351Z,"Hindu Kush region, Afghanistan",earthquake,,3.8,,43,reviewed,us,us
1983-04-17T23:16:34.560Z,22.053,94.34,100,5.1,mb,,,,0.9,us,usp0001uj1,2016-11-09T22:19:23.167Z,"Myanmar",earthquake,,,,61,reviewed,us,us
1983-03-27T02:42:41.460Z,34.237,92.595,33,5,mb,,,,0.9,us,usp0001tzu,2014-11-07T00:32:51.089Z,"southern Qinghai, China",earthquake,,,,4,reviewed,us,us
1983-03-23T12:11:23.330Z,37.02,71.491,116,5.2,mb,,,,0.9,us,usp0001tvc,2016-11-09T22:08:34.644Z,"Tajikistan",earthquake,,4.9,,57,reviewed,us,us
1983-03-01T13:22:31.590Z,28.646,96.004,33,5,mb,,,,0.9,us,usp0001tde,2014-11-07T00:32:45.683Z,"eastern Xizang-India border region",earthquake,,,,19,reviewed,us,us
1983-02-27T20:33:06.500Z,32.613,78.553,33,5.3,mb,,,,1.4,us,usp0001tc7,2016-11-09T21:58:27.258Z,"Kashmir-Xizang border region",earthquake,,,,26,reviewed,us,us
1983-02-20T02:26:51.040Z,12.917,92.961,33,5.2,mb,,,,0.9,us,usp0001t6b,2014-11-07T00:32:42.983Z,"Andaman Islands, India region",earthquake,,,,46,reviewed,us,us
1983-02-17T08:55:53.770Z,12.906,93.483,98.6,5,mb,,,,1.2,us,usp0001t3z,2014-11-07T00:32:42.092Z,"Andaman Islands, India region",earthquake,,11.8,,3,reviewed,us,us
1983-02-06T01:52:32.110Z,36.23,68.965,73,5.1,mb,,,,0.9,us,usp0001sva,2014-11-07T00:32:38.417Z,"Hindu Kush region, Afghanistan",earthquake,,7.2,,30,reviewed,us,us
1983-02-02T20:44:05.500Z,26.894,92.893,33,5.2,mb,,,,0.9,us,usp0001stg,2014-11-07T00:32:37.193Z,"Assam, India",earthquake,,,,25,reviewed,us,us
1983-01-25T20:06:37.430Z,36.431,70.908,184,5,mb,,,,1.1,us,usp0001sks,2016-11-09T21:44:49.297Z,"Hindu Kush region, Afghanistan",earthquake,,,,47,reviewed,us,us
1983-01-24T23:09:21.430Z,12.942,93.582,78,6.8,mw,,,,1.3,us,usp0001sjv,2017-04-26T17:36:06.196Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,nc
1983-01-12T03:28:22.490Z,26.898,97.014,24.5,5,mb,,,,1.1,us,usp0001s55,2014-11-07T00:32:28.365Z,"Myanmar",earthquake,,6.2,,29,reviewed,us,us
1983-01-03T11:28:14.060Z,24.232,94.432,75.9,5.1,mb,,,,1,us,usp0001rz4,2014-11-07T00:32:26.457Z,"Myanmar-India border region",earthquake,,3.8,,36,reviewed,us,us
1982-12-30T08:37:14.390Z,26.159,91.641,40.6,5,mb,,,,0.9,us,usp0001rvy,2014-11-07T00:32:23.315Z,"Assam, India",earthquake,,3.9,,35,reviewed,us,us
1982-12-29T15:21:20.950Z,29.965,70.183,33,5,mb,,,,0.9,us,usp0001rvd,2014-11-07T00:32:23.258Z,"Pakistan",earthquake,,,,26,reviewed,us,us
1982-12-16T08:56:35.590Z,11.687,92.955,63,5.3,mb,,,,1.1,us,usp0001rga,2016-11-10T00:12:56.202Z,"Andaman Islands, India region",earthquake,,,,46,reviewed,us,us
1982-12-16T00:40:48.720Z,36.148,69.011,36,6.6,ms,,,,1.1,us,usp0001rg4,2017-04-26T17:35:56.742Z,"Hindu Kush region, Afghanistan",earthquake,,,,11,reviewed,us,us
1982-11-26T13:26:29.280Z,27.761,94.919,33,5.1,mb,,,,0.9,us,usp0001r48,2014-11-07T00:32:14.051Z,"Arunachal Pradesh-Assam region, India",earthquake,,,,26,reviewed,us,us
1982-11-20T07:58:45.260Z,34.583,70.508,25.3,5.7,mb,,,,1,us,usp0001r0x,2017-04-26T17:35:54.625Z,"Hindu Kush region, Afghanistan",earthquake,,7,,77,reviewed,us,us
1982-10-31T18:40:52.690Z,35.847,82.494,33,5.2,mb,,,,1,us,usp0001qn4,2016-11-09T23:51:23.813Z,"Xinjiang-Xizang border region",earthquake,,,,47,reviewed,us,us
1982-09-29T04:24:19.430Z,37.264,72.891,64.7,5.4,mb,,,,1,us,usp0001pwd,2016-11-09T23:35:58.593Z,"Tajikistan",earthquake,,5.6,,59,reviewed,us,us
1982-08-31T10:42:45.310Z,25.381,91.472,33,5,mb,,,,1.1,us,usp0001pbn,2014-11-07T00:31:47.860Z,"Meghalaya, India region",earthquake,,,,23,reviewed,us,us
1982-07-09T08:01:18.520Z,36.341,76.755,33,5.3,mb,,,,0.9,us,usp0001nb6,2014-11-07T00:31:36.403Z,"Kashmir-Xinjiang border region",earthquake,,,,48,reviewed,us,us
1982-07-06T06:13:35.550Z,25.91,90.315,33,5.1,mb,,,,0.9,us,usp0001na3,2014-11-07T00:31:35.119Z,"Meghalaya, India region",earthquake,,,,49,reviewed,us,us
1982-07-04T18:34:27.700Z,19.531,90.615,33,5.2,ms,,,,1.1,us,usp0001n98,2016-11-09T22:54:34.740Z,"Bay of Bengal",earthquake,,,,4,reviewed,us,us
1982-07-02T07:03:48.850Z,36.663,71.053,231.1,5.2,mb,,,,1,us,usp0001n7w,2016-11-09T22:53:32.508Z,"Hindu Kush region, Afghanistan",earthquake,,3.7,,81,reviewed,us,us
1982-07-01T10:43:28.110Z,36.625,70.64,84,5.2,mb,,,,1.1,us,usp0001n7f,2016-11-09T22:53:05.458Z,"Hindu Kush region, Afghanistan",earthquake,,5.9,,51,reviewed,us,us
1982-06-24T03:05:26.010Z,34.642,69.808,33,5,mb,,,,1.2,us,usp0001n3m,2014-11-07T00:31:29.496Z,"Hindu Kush region, Afghanistan",earthquake,,,,37,reviewed,us,us
1982-05-01T17:42:24.910Z,31.583,71.41,33,5.2,mb,,,,0.9,us,usp0001m1p,2017-04-13T21:54:38.517Z,"Pakistan",earthquake,,,,40,reviewed,us,us
1982-04-22T16:39:35.110Z,29.889,94.901,33,5.1,mb,,,,1.1,us,usp0001kw5,2014-11-07T00:31:10.655Z,"eastern Xizang-India border region",earthquake,,,,35,reviewed,us,us
1982-04-08T02:41:17.610Z,18.519,86.276,24,5.5,mb,,,,0.9,us,usp0001kk9,2016-11-09T22:15:22.815Z,"Bay of Bengal",earthquake,,,,59,reviewed,us,us
1982-04-05T02:19:44.590Z,27.419,88.864,33,5.1,mb,,,,0.9,us,usp0001khx,2014-11-07T00:31:05.561Z,"Sikkim, India",earthquake,,,,38,reviewed,us,us
1982-03-30T13:19:50.510Z,23.588,95.532,34.8,5,mb,,,,1.1,us,usp0001kf5,2014-11-07T00:31:02.748Z,"Myanmar",earthquake,,4.6,,35,reviewed,us,us
1982-03-24T14:09:41.590Z,28.579,68.773,33,5.1,mb,,,,1,us,usp0001kas,2014-11-07T00:31:01.675Z,"Pakistan",earthquake,,,,34,reviewed,us,us
1982-03-07T00:31:28.440Z,11.06,92.309,33,5.1,mb,,,,0.9,us,usp0001jzy,2014-11-07T00:30:57.983Z,"Andaman Islands, India region",earthquake,,,,16,reviewed,us,us
1982-02-22T17:59:57.210Z,35.587,73.762,33,5.4,mb,,,,0.9,us,usp0001jsf,2016-11-09T21:56:17.631Z,"northwestern Kashmir",earthquake,,,,56,reviewed,us,us
1982-01-25T17:26:17.470Z,31.649,82.309,33,5.1,mb,,,,0.9,us,usp0001ja9,2014-11-07T00:30:43.893Z,"western Xizang",earthquake,,,,35,reviewed,us,us
1982-01-24T11:35:39.530Z,21.451,94.661,113,5.4,mb,,,,0.9,us,usp0001j9b,2014-11-07T00:30:43.399Z,"Myanmar",earthquake,,,,67,reviewed,us,us
1982-01-23T19:52:08.430Z,31.539,82.34,33,5,mb,,,,0.9,us,usp0001j8j,2014-11-07T00:30:43.021Z,"western Xizang",earthquake,,,,28,reviewed,us,us
1982-01-23T18:19:46.370Z,31.557,82.29,44.6,5,mb,,,,0.9,us,usp0001j8b,2014-11-07T00:30:42.986Z,"western Xizang",earthquake,,7.3,,32,reviewed,us,us
1982-01-23T17:48:02.140Z,31.582,82.205,33,6,ms,,,,0.9,us,usp0001j89,2014-11-07T00:30:42.969Z,"western Xizang",earthquake,,,,1,reviewed,us,us
1982-01-23T17:37:30.260Z,31.696,82.246,33,6.5,ms,,,,1.1,us,usp0001j88,2016-11-10T00:24:26.719Z,"western Xizang",earthquake,,,,11,reviewed,us,us
1982-01-22T04:30:00.250Z,30.829,89.822,33,5.3,ms,,,,0.9,us,usp0001j73,2016-11-09T21:43:33.755Z,"western Xizang",earthquake,,,,2,reviewed,us,us
1981-12-28T18:10:57.450Z,13.731,95.87,33,5.2,mb,,,,1,us,usp0001hr5,2014-11-07T00:30:34.040Z,"Andaman Islands, India region",earthquake,,,,37,reviewed,us,us
1981-12-07T22:00:20.140Z,13.735,95.915,33,5,mb,,,,0.8,us,usp0001hac,2014-11-07T00:30:30.337Z,"Andaman Islands, India region",earthquake,,,,27,reviewed,us,us
1981-12-05T10:12:11.170Z,29.546,68.957,33,5.4,ms,,,,1.1,us,usp0001h90,2016-11-10T00:07:43.913Z,"Pakistan",earthquake,,,,9,reviewed,us,us
1981-11-23T21:30:27.940Z,36.43,70.669,229,5,mb,,,,1.3,us,usp0001h40,2016-11-10T00:01:59.167Z,"Hindu Kush region, Afghanistan",earthquake,,,,51,reviewed,us,us
1981-11-02T21:10:26.830Z,12.198,92.855,33,5.7,mb,,,,1,us,usp0001gsh,2017-04-26T17:35:07.955Z,"Andaman Islands, India region",earthquake,,,,61,reviewed,us,us
1981-11-01T09:22:37.400Z,36.45,70.705,208,5.1,mb,,,,0.9,us,usp0001grq,2016-11-09T23:51:49.305Z,"Hindu Kush region, Afghanistan",earthquake,,,,75,reviewed,us,us
1981-09-18T17:05:01.100Z,35.594,73.589,58.4,5.1,mb,,,,0.9,us,usp0001fz0,2014-11-07T00:30:06.508Z,"northwestern Kashmir",earthquake,,4.2,,31,reviewed,us,us
1981-09-12T07:15:54.170Z,35.693,73.594,33,6.2,mb,,,,1.1,us,usp0001ftp,2017-04-26T17:35:00.119Z,"northwestern Kashmir",earthquake,,,,83,reviewed,us,us
1981-09-04T15:27:12.210Z,35.506,70.321,103.3,5,mb,,,,0.9,us,usp0001fp4,2014-11-07T00:30:03.135Z,"Hindu Kush region, Afghanistan",earthquake,,4,,8,reviewed,us,us
1981-08-23T15:56:13.880Z,26.693,96.064,79.6,5.2,mb,,,,1.1,us,usp0001ff2,2014-11-07T00:29:57.547Z,"Myanmar",earthquake,,6.7,,3,reviewed,us,us
1981-08-16T18:55:41.770Z,25.489,96.619,36.6,5.1,mb,,,,0.9,us,usp0001fay,2016-11-09T23:15:39.294Z,"Myanmar",earthquake,,3.3,,47,reviewed,us,us
1981-08-14T06:09:33.620Z,25.153,97.982,32.7,5.1,mb,,,,0.9,us,usp0001f98,2016-11-09T23:14:47.933Z,"Myanmar-China border region",earthquake,,5.2,,51,reviewed,us,us
1981-08-01T04:05:19.670Z,11.143,95.277,33,5.1,mb,,,,1.1,us,usp0001f22,2014-11-07T00:29:52.140Z,"Andaman Islands, India region",earthquake,,,,10,reviewed,us,us
1981-07-08T03:59:00.990Z,36.384,70.719,215.6,5.3,mb,,,,0.9,us,usp0001ek3,2016-11-09T22:56:19.973Z,"Hindu Kush region, Afghanistan",earthquake,,4.1,,71,reviewed,us,us
1981-06-30T21:55:47.100Z,22.489,95.125,21.6,5,mb,,,,0.8,us,usp0001ees,2016-11-09T22:52:42.804Z,"Myanmar",earthquake,,6.5,,40,reviewed,us,us
1981-06-13T00:56:56.330Z,31.704,78.335,33,5,mb,,,,0.9,us,usp0001e4b,2014-11-07T00:29:37.306Z,"western Xizang-India border region",earthquake,,,,39,reviewed,us,us
1981-06-09T22:08:18.500Z,34.501,91.444,10,6,ms,,,,1.1,us,usp0001e2j,2017-04-26T17:34:51.823Z,"southern Qinghai, China",earthquake,,,,10,reviewed,us,us
1981-05-28T23:14:09.540Z,31.851,78.411,33,5.6,ms,,,,1,us,usp0001dxc,2017-04-26T17:34:50.544Z,"western Xizang-India border region",earthquake,,,,1,reviewed,us,us
1981-05-15T17:22:43.650Z,29.504,81.942,33,5.1,mb,,,,0.8,us,usp0001dpp,2014-11-07T00:29:29.547Z,"Nepal",earthquake,,,,36,reviewed,us,us
1981-05-02T16:04:55.600Z,36.355,71.085,228.7,6.3,mb,,,,0.9,us,usp0001dgc,2016-11-10T00:33:07.071Z,"Hindu Kush region, Afghanistan",earthquake,,2,,60,reviewed,us,us
1981-05-01T04:08:10.420Z,22.964,94.593,101.4,5,mb,,,,0.7,us,usp0001dfr,2016-11-09T22:25:28.429Z,"Myanmar",earthquake,,3,,34,reviewed,us,us
1981-04-28T17:54:17.200Z,36.417,70.896,197,5.2,mb,,,,1,us,usp0001dej,2016-11-08T23:45:28.839Z,"Hindu Kush region, Afghanistan",earthquake,,,,76,reviewed,us,us
1981-04-25T11:32:23.140Z,24.941,95.384,147.6,5.7,mb,,,,0.8,us,usp0001dbp,2016-11-09T22:22:47.131Z,"Myanmar",earthquake,,3.6,,60,reviewed,us,us
1981-03-07T14:57:05.880Z,30.294,69.424,33,5,mb,,,,0.9,us,usp0001ck7,2014-11-07T00:29:03.044Z,"Pakistan",earthquake,,,,33,reviewed,us,us
1981-03-03T08:43:28.210Z,31.39,73.216,38.2,5.1,mb,,,,0.9,us,usp0001cg9,2017-04-13T21:53:48.453Z,"Pakistan",earthquake,,5.6,,21,reviewed,us,us
1981-02-23T08:02:16.000Z,36.338,71.393,95.9,5.9,mw,,,,,iscgem,iscgem631694,2015-05-13T18:53:18.000Z,"Hindu Kush region, Afghanistan",earthquake,,,,,automatic,iscgem,iscgem
1981-02-09T23:13:07.360Z,36.224,87.047,33,5.1,mb,,,,0.8,us,usp0001c3r,2016-11-09T21:50:20.254Z,"Xinjiang-Xizang border region",earthquake,,,,32,reviewed,us,us
1981-02-09T15:49:22.910Z,27.038,89.752,33,5.1,mb,,,,0.9,us,usp0001c3c,2014-11-07T00:28:53.179Z,"Bhutan",earthquake,,,,10,reviewed,us,us
1981-02-04T03:52:20.950Z,37.577,73.051,66.4,5.1,mb,,,,0.8,us,usp0001c1c,2014-11-07T00:28:51.821Z,"Tajikistan",earthquake,,5.2,,25,reviewed,us,us
1981-01-10T13:14:52.200Z,36.362,71.416,137,5.5,mb,,,,,us,usp0001bp2,2016-11-09T21:38:20.768Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1980-11-20T18:14:11.700Z,22.716,93.897,33,5.3,mb,,,,,us,usp0001awm,2016-11-10T00:00:22.672Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
1980-11-19T19:00:46.900Z,27.394,88.752,17,6.1,ms,,,,,us,usp0001aw2,2017-04-26T17:34:19.907Z,"Sikkim, India",earthquake,,,,,reviewed,us,us
1980-10-30T05:29:39.700Z,23.934,91.292,33,5,mb,,,,,us,usp0001ak6,2014-11-06T23:24:26.988Z,"Tripura, India region",earthquake,,,,,reviewed,us,us
1980-10-27T20:12:12.300Z,29.214,70.137,33,5.1,mb,,,,,us,usp0001ahh,2014-11-06T23:24:26.935Z,"Pakistan",earthquake,,,,,reviewed,us,us
1980-10-10T14:02:26.700Z,29.17,81.208,33,5,mb,,,,,us,usp0001a5y,2014-11-06T23:24:26.548Z,"Nepal",earthquake,,,,,reviewed,us,us
1980-10-08T16:19:57.600Z,31.354,87.666,33,5,mb,,,,,us,usp0001a4s,2014-11-06T23:24:26.355Z,"western Xizang",earthquake,,,,,reviewed,us,us
1980-10-08T06:57:02.300Z,35.131,77.105,33,5.1,mb,,,,,us,usp0001a4j,2014-11-06T23:24:26.349Z,"Kashmir-Xinjiang border region",earthquake,,,,,reviewed,us,us
1980-10-07T09:32:08.500Z,35.598,82.073,33,5.5,ms,,,,,us,usp0001a4a,2016-11-09T23:40:07.308Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
1980-09-20T10:45:32.000Z,17.312,73.584,33,5.3,mb,,,,,us,usp00019w4,2017-04-13T21:53:20.324Z,"Maharashtra, India",earthquake,,,,,reviewed,us,us
1980-09-19T09:30:29.900Z,36.452,70.792,210,5.4,mb,,,,,us,usp00019vh,2016-11-09T23:31:16.713Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1980-09-02T16:39:14.000Z,17.179,73.707,33,5.5,ms,,,,,us,usp00019np,2017-04-13T21:53:18.793Z,"Maharashtra, India",earthquake,,,,,reviewed,us,us
1980-08-27T04:30:16.700Z,15.869,94.701,29,5.5,mb,,,,,us,usp00019jq,2017-04-13T21:53:18.230Z,"near the south coast of Myanmar",earthquake,,,,,reviewed,us,us
1980-08-23T21:50:03.000Z,32.834,75.629,33,5.2,mb,,,,,us,usp00019h9,2016-11-09T23:18:54.037Z,"Kashmir-India border region",earthquake,,,,,reviewed,us,us
1980-08-23T21:36:51.600Z,32.913,75.633,25,5.2,mb,,,,,us,usp00019h8,2017-04-13T21:53:17.743Z,"Kashmir-India border region",earthquake,,,,,reviewed,us,us
1980-08-20T06:21:48.200Z,10.743,92.806,33,5,mb,,,,,us,usp00019fc,2014-11-06T23:24:25.344Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1980-08-18T18:01:30.200Z,36.495,70.903,186,5,mb,,,,,us,usp00019eu,2014-11-06T23:24:25.322Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1980-08-12T16:44:01.500Z,24.784,94.587,50,5.1,mb,,,,,us,usp00019ca,2014-11-06T23:24:25.177Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
1980-08-11T07:33:20.900Z,35.676,77.578,77,5,mb,,,,,us,usp00019bn,2014-11-06T23:24:25.154Z,"Kashmir-Xinjiang border region",earthquake,,,,,reviewed,us,us
1980-07-29T14:58:40.800Z,29.598,81.092,18,6.5,ms,,,,,us,usp0001959,2017-04-26T17:34:03.358Z,"Nepal",earthquake,,,,,reviewed,us,us
1980-07-29T12:23:12.300Z,29.331,81.258,34,5.7,mb,,,,,us,usp0001955,2016-11-09T23:05:54.392Z,"Nepal",earthquake,,,,,reviewed,us,us
1980-07-18T06:05:44.500Z,36.601,71.353,182,5.1,mb,,,,,us,usp00018yg,2014-11-06T23:24:24.392Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1980-07-12T20:39:35.100Z,36.831,93.781,24,5.4,mb,,,,,us,usp00018u8,2016-11-09T22:58:05.294Z,"northern Qinghai, China",earthquake,,,,,reviewed,us,us
1980-06-24T07:35:48.000Z,32.821,88.517,33,5.4,ms,,,,,us,usp00018eu,2016-11-09T22:49:53.971Z,"western Xizang",earthquake,,,,,reviewed,us,us
1980-06-22T14:38:53.700Z,30.1,81.768,33,5.1,mb,,,,,us,usp00018db,2016-11-09T22:49:05.099Z,"western Xizang",earthquake,,,,,reviewed,us,us
1980-06-03T20:32:10.100Z,30.659,88.6,33,5.1,ms,,,,,us,usp00017xw,2014-11-06T23:24:22.884Z,"western Xizang",earthquake,,,,,reviewed,us,us
1980-06-01T23:11:24.000Z,10.659,93.825,161,5.1,mb,,,,,us,usp00017ws,2016-11-09T22:39:23.723Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1980-05-01T05:43:12.700Z,33.019,75.918,33,5,mb,,,,,us,usp00016zt,2014-11-06T23:24:21.293Z,"eastern Kashmir",earthquake,,,,,reviewed,us,us
1980-04-14T10:22:22.100Z,36.611,69.687,42,5,mb,,,,,us,usp00016mt,2014-11-06T23:24:20.397Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1980-04-14T10:17:19.700Z,36.306,69.565,61,5.3,mb,,,,,us,usp00016ms,2016-11-09T22:17:51.433Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1980-04-13T05:26:38.100Z,30.159,95.501,33,5.1,mb,,,,,us,usp00016kt,2014-11-06T23:24:20.354Z,"eastern Xizang",earthquake,,,,,reviewed,us,us
1980-04-04T08:19:21.600Z,21.335,93.804,51,5.1,mb,,,,,us,usp00016em,2014-11-06T23:24:19.978Z,"Myanmar",earthquake,,,,,reviewed,us,us
1980-03-20T23:15:57.300Z,36.279,70.644,141,5.2,mb,,,,,us,usp0001644,2016-11-09T22:07:11.536Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1980-03-13T13:24:41.000Z,34.245,87.76,15,5,mb,,,,,us,usp00015zv,2014-11-06T23:24:19.016Z,"western Xizang",earthquake,,,,,reviewed,us,us
1980-03-06T21:00:18.400Z,35.988,91.835,33,5,ms,,,,,us,usp00015v8,2016-11-09T22:01:16.072Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,us
1980-02-22T03:02:47.200Z,30.506,88.583,33,6.2,ms,,,,,us,usp00015m1,2017-04-26T17:33:37.982Z,"western Xizang",earthquake,,,,,reviewed,us,us
1980-02-13T22:09:29.600Z,36.517,76.892,63,6.1,mb,,,,,us,usp00015e9,2016-11-09T21:52:11.142Z,"Kashmir-Xinjiang border region",earthquake,,,,,reviewed,us,us
1980-02-01T18:51:55.100Z,36.834,71.327,93,5,mb,,,,,us,usp000159n,2014-11-06T23:24:17.381Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1980-01-01T01:24:37.200Z,12.353,95.192,20,5.1,mb,,,,,us,usp00014td,2014-11-06T23:24:13.640Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1979-12-28T01:59:18.800Z,30.628,78.445,33,5,mb,,,,,us,usp00014ra,2014-11-06T23:22:08.539Z,"Uttaranchal, India",earthquake,,,,,reviewed,us,us
1979-12-21T06:31:51.900Z,27.089,97.036,33,5.5,mb,,,,,us,usp00014mj,2016-11-10T00:15:30.444Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
1979-12-12T10:03:38.300Z,37.03,71.325,72,5,mb,,,,,us,usp00014f3,2014-11-06T23:22:08.115Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1979-12-06T09:48:57.000Z,29.979,95.429,33,5.2,mb,,,,,us,usp00014bx,2014-11-06T23:22:07.982Z,"eastern Xizang-India border region",earthquake,,,,,reviewed,us,us
1979-11-25T02:40:49.800Z,25.236,96.289,50,5.1,ms,,,,,us,usp000146d,2016-11-10T00:02:53.786Z,"Myanmar",earthquake,,,,,reviewed,us,us
1979-10-03T11:35:14.100Z,18.114,94.816,56,5.6,mb,,,,,us,usp000137y,2016-11-08T23:31:00.492Z,"Myanmar",earthquake,,,,,reviewed,us,us
1979-09-29T11:32:44.100Z,29.004,95.791,33,5.1,mb,,,,,us,usp0001362,2014-11-06T23:22:05.858Z,"eastern Xizang-India border region",earthquake,,,,,reviewed,us,us
1979-09-24T08:46:41.600Z,36.486,70.155,222,5.3,mb,,,,,us,usp000133n,2016-11-09T23:33:26.512Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1979-09-06T02:53:05.300Z,32.731,85.528,33,5.1,ms,,,,,us,usp00012tg,2014-11-06T23:22:05.244Z,"western Xizang",earthquake,,,,,reviewed,us,us
1979-08-20T03:50:52.200Z,36.479,70.134,229,6.1,mb,,,,,us,usp00012hf,2016-11-09T23:17:12.738Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1979-08-14T14:24:31.800Z,36.514,70.903,196,5.1,mb,,,,,us,usp00012dw,2016-11-09T23:14:46.809Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1979-08-11T20:32:07.900Z,24.204,94.939,110,5,mb,,,,,us,usp00012c5,2014-11-06T23:22:04.704Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
1979-07-05T15:39:41.700Z,11.989,92.859,35,5.1,mb,,,,,us,usp00011qu,2014-11-06T23:22:03.654Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1979-06-26T03:04:51.800Z,36.475,71.218,229,5.7,mb,,,,,us,usp00011j1,2016-11-09T22:50:51.686Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1979-06-20T11:56:20.900Z,36.448,70.722,206,5.3,mb,,,,,us,usp00011es,2016-11-09T22:48:07.150Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1979-06-19T16:29:11.600Z,26.741,87.506,24,5.1,mb,,,,,us,usp00011e7,2016-11-09T22:47:36.785Z,"Nepal-India border region",earthquake,,,,,reviewed,us,us
1979-05-29T00:39:52.100Z,24.497,94.724,83,5.3,mb,,,,,us,usp00010z7,2016-11-09T22:38:07.199Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
1979-05-20T22:59:14.200Z,30.029,80.31,33,5.9,ms,,,,,us,usp00010s6,2017-04-26T17:32:45.177Z,"western Xizang-India border region",earthquake,,,,,reviewed,us,us
1979-05-13T06:42:30.300Z,37.158,80.948,33,5,mb,,,,,us,usp00010m7,2014-11-06T23:22:01.152Z,"southern Xinjiang, China",earthquake,,,,,reviewed,us,us
1979-03-29T07:07:22.700Z,32.152,96.961,33,5.8,ms,,,,,us,usp0000zr6,2014-11-06T23:21:59.238Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,us
1979-02-18T06:16:10.700Z,22.974,95.938,33,5.1,mb,,,,,us,usp0000ywt,2014-11-06T23:21:57.162Z,"Myanmar",earthquake,,,,,reviewed,us,us
1979-02-07T04:18:51.000Z,36.477,71.504,123,5.2,mb,,,,,us,usp0000yr1,2016-11-09T21:49:31.862Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1979-01-01T18:51:10.800Z,20.898,93.752,62,5.3,mb,,,,,us,usp0000y7q,2016-11-09T21:34:35.873Z,"Myanmar",earthquake,,,,,reviewed,us,us
1978-12-08T00:22:06.500Z,16.566,95.95,17,5,ms,,,,,us,usp0000xtn,2014-11-06T23:21:54.538Z,"near the south coast of Myanmar",earthquake,,,,,reviewed,us,us
1978-11-17T21:44:28.400Z,37.293,97.094,33,5,mb,,,,,us,usp0000xgj,2014-11-06T23:21:53.855Z,"northern Qinghai, China",earthquake,,,,,reviewed,us,us
1978-11-13T07:27:17.300Z,36.474,70.718,202,5,mb,,,,,us,usp0000xe6,2014-11-06T23:21:53.715Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1978-11-07T03:04:53.900Z,37.223,71.824,125,5,mb,,,,,us,usp0000xam,2014-11-06T23:21:53.561Z,"Tajikistan",earthquake,,,,,reviewed,us,us
1978-10-24T13:38:48.300Z,14.564,96.514,33,5.1,ms,,,,,us,usp0000x45,2016-11-09T23:47:50.005Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1978-10-23T08:07:31.600Z,36.483,70.964,185,5.6,mb,,,,,us,usp0000x3k,2016-11-09T23:47:13.659Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
